First_pokemon,Second_pokemon,Winner,#,Num_of_Wins,Total_battles,Win_rate
707,713,713,40858,,,
607,374,607,40859,,,
416,396,396,40860,,,
85,162,85,40861,,,
477,282,477,40862,,,
283,188,283,40863,,,
717,441,717,40864,,,
71,94,71,40865,,,
188,466,466,40866,,,
106,510,106,40867,,,
389,702,702,40868,,,
729,706,706,40869,,,
515,420,420,40870,,,
163,379,163,40871,,,
118,529,529,40872,,,
483,584,584,40873,,,
408,465,465,40874,,,
788,589,589,40875,,,
459,755,755,40876,,,
19,726,726,40877,,,
742,509,742,40878,,,
336,712,712,40879,,,
260,188,260,40880,,,
787,202,202,40881,,,
385,579,579,40882,,,
550,371,550,40883,,,
449,59,59,40884,,,
74,64,64,40885,,,
317,768,768,40886,,,
389,91,91,40887,,,
558,369,369,40888,,,
206,141,206,40889,,,
579,128,128,40890,,,
211,513,513,40891,,,
630,683,630,40892,,,
198,772,772,40893,,,
614,357,614,40894,,,
269,94,269,40895,,,
546,679,679,40896,,,
138,492,138,40897,,,
530,650,650,40898,,,
563,21,563,40899,,,
631,375,631,40900,,,
84,77,84,40901,,,
644,462,462,40902,,,
54,401,401,40903,,,
771,607,607,40904,,,
347,216,216,40905,,,
676,478,478,40906,,,
328,687,687,40907,,,
91,404,91,40908,,,
26,711,26,40909,,,
511,227,511,40910,,,
258,55,55,40911,,,
54,128,128,40912,,,
194,504,504,40913,,,
760,129,129,40914,,,
331,55,55,40915,,,
28,636,28,40916,,,
722,775,722,40917,,,
364,739,364,40918,,,
97,8,8,40919,,,
554,222,554,40920,,,
262,92,92,40921,,,
797,503,797,40922,,,
622,794,794,40923,,,
478,20,20,40924,,,
300,383,300,40925,,,
560,268,560,40926,,,
134,537,134,40927,,,
644,408,408,40928,,,
584,191,191,40929,,,
323,206,206,40930,,,
71,744,71,40931,,,
666,155,155,40932,,,
516,314,314,40933,,,
2,606,606,40934,,,
646,52,646,40935,,,
80,462,80,40936,,,
107,133,133,40937,,,
73,55,55,40938,,,
126,180,126,40939,,,
110,561,110,40940,,,
409,650,409,40941,,,
62,82,62,40942,,,
547,282,547,40943,,,
558,152,152,40944,,,
137,445,137,40945,,,
406,43,406,40946,,,
529,648,648,40947,,,
509,287,287,40948,,,
727,420,727,40949,,,
753,278,278,40950,,,
174,795,795,40951,,,
410,784,410,40952,,,
1,558,558,40953,,,
344,587,344,40954,,,
653,461,461,40955,,,
84,242,84,40956,,,
314,251,314,40957,,,
743,265,265,40958,,,
181,704,704,40959,,,
22,606,606,40960,,,
253,685,685,40961,,,
157,239,157,40962,,,
176,483,483,40963,,,
200,523,523,40964,,,
749,624,624,40965,,,
445,110,110,40966,,,
761,493,493,40967,,,
274,649,649,40968,,,
297,502,502,40969,,,
622,518,518,40970,,,
541,316,316,40971,,,
549,61,549,40972,,,
135,665,135,40973,,,
89,694,694,40974,,,
457,324,324,40975,,,
386,68,68,40976,,,
553,372,553,40977,,,
592,724,724,40978,,,
202,234,234,40979,,,
587,294,587,40980,,,
527,571,527,40981,,,
330,667,330,40982,,,
95,775,95,40983,,,
486,191,191,40984,,,
434,291,291,40985,,,
406,319,319,40986,,,
268,60,268,40987,,,
533,486,533,40988,,,
656,536,536,40989,,,
608,80,608,40990,,,
784,216,216,40991,,,
142,641,142,40992,,,
364,797,797,40993,,,
592,390,390,40994,,,
643,32,32,40995,,,
285,205,205,40996,,,
695,38,38,40997,,,
118,603,603,40998,,,
493,380,493,40999,,,
383,112,383,41000,,,
722,441,441,41001,,,
48,757,48,41002,,,
319,428,428,41003,,,
784,448,448,41004,,,
412,168,168,41005,,,
562,395,562,41006,,,
571,492,571,41007,,,
561,201,561,41008,,,
39,461,39,41009,,,
343,670,343,41010,,,
118,741,741,41011,,,
143,324,143,41012,,,
98,264,264,41013,,,
795,395,795,41014,,,
225,87,87,41015,,,
94,104,104,41016,,,
53,578,53,41017,,,
729,452,729,41018,,,
777,165,165,41019,,,
745,340,340,41020,,,
378,353,353,41021,,,
387,631,631,41022,,,
284,65,65,41023,,,
121,685,685,41024,,,
428,294,428,41025,,,
196,785,785,41026,,,
379,127,127,41027,,,
599,19,19,41028,,,
210,462,462,41029,,,
609,28,28,41030,,,
390,290,390,41031,,,
714,602,714,41032,,,
114,31,114,41033,,,
120,393,393,41034,,,
500,586,500,41035,,,
195,81,195,41036,,,
64,639,64,41037,,,
651,301,651,41038,,,
334,213,213,41039,,,
380,8,8,41040,,,
395,566,566,41041,,,
581,554,554,41042,,,
682,555,682,41043,,,
219,679,679,41044,,,
584,720,720,41045,,,
593,49,593,41046,,,
604,748,748,41047,,,
96,391,391,41048,,,
328,45,45,41049,,,
687,754,687,41050,,,
82,188,82,41051,,,
390,455,455,41052,,,
708,260,708,41053,,,
107,591,591,41054,,,
469,13,469,41055,,,
284,661,284,41056,,,
422,537,422,41057,,,
542,523,542,41058,,,
259,210,259,41059,,,
331,770,770,41060,,,
377,492,377,41061,,,
265,100,265,41062,,,
478,59,59,41063,,,
717,53,717,41064,,,
128,569,569,41065,,,
614,661,614,41066,,,
29,436,436,41067,,,
715,617,715,41068,,,
255,431,431,41069,,,
134,606,606,41070,,,
154,71,154,41071,,,
142,730,142,41072,,,
250,276,276,41073,,,
49,609,609,41074,,,
524,531,531,41075,,,
308,539,539,41076,,,
263,409,263,41077,,,
274,130,274,41078,,,
461,422,422,41079,,,
114,696,696,41080,,,
539,638,539,41081,,,
230,621,230,41082,,,
733,27,27,41083,,,
469,237,469,41084,,,
195,344,344,41085,,,
272,503,272,41086,,,
62,442,62,41087,,,
292,407,407,41088,,,
473,151,473,41089,,,
429,232,429,41090,,,
205,523,205,41091,,,
384,799,799,41092,,,
656,220,656,41093,,,
745,481,481,41094,,,
625,446,446,41095,,,
389,564,564,41096,,,
380,438,438,41097,,,
760,700,700,41098,,,
621,409,409,41099,,,
772,84,772,41100,,,
376,776,776,41101,,,
529,388,388,41102,,,
593,254,254,41103,,,
747,239,747,41104,,,
421,743,421,41105,,,
108,449,108,41106,,,
34,356,34,41107,,,
690,271,271,41108,,,
511,490,490,41109,,,
494,153,494,41110,,,
176,366,366,41111,,,
610,736,610,41112,,,
363,96,363,41113,,,
581,787,787,41114,,,
375,735,735,41115,,,
675,489,675,41116,,,
182,523,523,41117,,,
713,754,754,41118,,,
547,142,547,41119,,,
745,181,745,41120,,,
150,135,135,41121,,,
557,176,557,41122,,,
334,255,334,41123,,,
65,383,65,41124,,,
194,780,780,41125,,,
788,774,788,41126,,,
386,481,481,41127,,,
324,659,659,41128,,,
499,542,499,41129,,,
318,421,421,41130,,,
88,384,384,41131,,,
56,233,233,41132,,,
554,523,554,41133,,,
178,254,254,41134,,,
495,191,191,41135,,,
318,658,658,41136,,,
779,471,471,41137,,,
58,88,88,41138,,,
316,377,316,41139,,,
120,199,199,41140,,,
297,511,511,41141,,,
505,293,505,41142,,,
256,719,719,41143,,,
515,526,526,41144,,,
759,344,344,41145,,,
415,489,415,41146,,,
228,6,228,41147,,,
487,668,668,41148,,,
763,13,13,41149,,,
343,246,343,41150,,,
288,521,288,41151,,,
141,162,141,41152,,,
755,683,755,41153,,,
625,523,523,41154,,,
107,507,507,41155,,,
491,658,658,41156,,,
396,340,340,41157,,,
509,798,798,41158,,,
487,442,487,41159,,,
531,613,531,41160,,,
721,463,463,41161,,,
716,269,269,41162,,,
391,397,397,41163,,,
705,137,705,41164,,,
746,50,746,41165,,,
626,622,622,41166,,,
698,151,698,41167,,,
497,700,700,41168,,,
634,714,714,41169,,,
126,565,565,41170,,,
38,427,427,41171,,,
576,44,576,41172,,,
71,774,71,41173,,,
526,701,701,41174,,,
531,499,499,41175,,,
595,564,595,41176,,,
670,493,493,41177,,,
17,739,739,41178,,,
339,80,339,41179,,,
465,230,465,41180,,,
185,198,185,41181,,,
185,57,57,41182,,,
388,594,388,41183,,,
736,432,432,41184,,,
665,258,258,41185,,,
368,272,272,41186,,,
468,172,172,41187,,,
510,228,228,41188,,,
346,94,94,41189,,,
523,351,523,41190,,,
608,800,608,41191,,,
130,171,130,41192,,,
668,538,538,41193,,,
133,628,133,41194,,,
578,622,622,41195,,,
760,581,581,41196,,,
260,531,531,41197,,,
793,124,793,41198,,,
127,415,127,41199,,,
99,176,99,41200,,,
166,145,166,41201,,,
615,331,615,41202,,,
28,327,28,41203,,,
558,443,443,41204,,,
160,389,160,41205,,,
581,323,581,41206,,,
125,136,125,41207,,,
667,760,760,41208,,,
257,210,257,41209,,,
558,292,558,41210,,,
715,687,715,41211,,,
476,396,476,41212,,,
452,451,451,41213,,,
694,258,694,41214,,,
154,159,154,41215,,,
242,672,242,41216,,,
752,148,148,41217,,,
409,29,409,41218,,,
653,465,653,41219,,,
164,500,164,41220,,,
207,718,718,41221,,,
362,357,362,41222,,,
423,548,423,41223,,,
108,771,108,41224,,,
195,218,195,41225,,,
339,148,339,41226,,,
402,638,638,41227,,,
23,631,23,41228,,,
328,401,401,41229,,,
775,241,775,41230,,,
664,232,232,41231,,,
369,703,703,41232,,,
74,541,541,41233,,,
429,403,429,41234,,,
751,465,465,41235,,,
486,545,545,41236,,,
39,205,205,41237,,,
437,603,603,41238,,,
506,187,187,41239,,,
602,141,141,41240,,,
374,768,768,41241,,,
789,704,704,41242,,,
114,243,243,41243,,,
537,17,537,41244,,,
283,757,283,41245,,,
114,149,114,41246,,,
364,547,547,41247,,,
260,658,658,41248,,,
797,354,797,41249,,,
478,320,320,41250,,,
248,530,248,41251,,,
571,176,571,41252,,,
794,234,234,41253,,,
632,186,186,41254,,,
372,47,47,41255,,,
546,253,253,41256,,,
738,430,430,41257,,,
560,290,560,41258,,,
312,310,310,41259,,,
238,755,755,41260,,,
465,85,85,41261,,,
671,723,671,41262,,,
633,245,633,41263,,,
97,784,97,41264,,,
381,499,499,41265,,,
163,621,621,41266,,,
246,426,426,41267,,,
4,515,4,41268,,,
284,360,284,41269,,,
645,343,343,41270,,,
124,364,124,41271,,,
175,615,175,41272,,,
239,284,284,41273,,,
179,602,179,41274,,,
200,614,614,41275,,,
471,383,383,41276,,,
371,656,371,41277,,,
312,255,312,41278,,,
52,282,282,41279,,,
404,67,67,41280,,,
121,730,121,41281,,,
290,535,535,41282,,,
422,243,422,41283,,,
616,626,616,41284,,,
691,660,660,41285,,,
152,643,643,41286,,,
209,253,209,41287,,,
229,544,544,41288,,,
181,126,181,41289,,,
76,691,691,41290,,,
426,114,426,41291,,,
88,766,766,41292,,,
189,320,320,41293,,,
597,735,735,41294,,,
773,470,773,41295,,,
598,412,598,41296,,,
189,113,113,41297,,,
482,545,545,41298,,,
269,765,269,41299,,,
553,665,553,41300,,,
125,566,125,41301,,,
627,32,32,41302,,,
55,507,55,41303,,,
299,110,110,41304,,,
660,101,660,41305,,,
108,564,108,41306,,,
487,772,772,41307,,,
423,797,797,41308,,,
117,472,472,41309,,,
399,776,776,41310,,,
123,361,361,41311,,,
506,203,203,41312,,,
373,473,473,41313,,,
85,715,715,41314,,,
299,339,339,41315,,,
201,9,9,41316,,,
444,65,444,41317,,,
626,641,641,41318,,,
667,645,645,41319,,,
624,76,76,41320,,,
493,258,493,41321,,,
101,400,101,41322,,,
351,54,351,41323,,,
496,478,478,41324,,,
111,796,796,41325,,,
380,687,380,41326,,,
201,91,91,41327,,,
244,760,244,41328,,,
786,76,786,41329,,,
39,244,244,41330,,,
176,323,323,41331,,,
170,231,170,41332,,,
531,22,531,41333,,,
408,732,732,41334,,,
343,181,181,41335,,,
589,174,589,41336,,,
398,72,72,41337,,,
460,180,180,41338,,,
315,471,315,41339,,,
241,215,241,41340,,,
81,301,301,41341,,,
346,740,740,41342,,,
292,625,625,41343,,,
259,384,259,41344,,,
330,511,511,41345,,,
796,585,796,41346,,,
152,732,732,41347,,,
357,447,357,41348,,,
769,79,79,41349,,,
765,777,777,41350,,,
202,123,202,41351,,,
408,30,30,41352,,,
472,292,472,41353,,,
730,410,410,41354,,,
246,745,745,41355,,,
266,776,776,41356,,,
256,768,768,41357,,,
169,500,169,41358,,,
524,563,524,41359,,,
785,766,766,41360,,,
400,34,34,41361,,,
284,202,202,41362,,,
772,271,772,41363,,,
228,728,228,41364,,,
650,345,345,41365,,,
718,380,718,41366,,,
30,204,204,41367,,,
402,700,700,41368,,,
563,653,563,41369,,,
770,336,336,41370,,,
320,361,361,41371,,,
252,741,741,41372,,,
197,92,92,41373,,,
123,191,123,41374,,,
649,729,649,41375,,,
453,736,453,41376,,,
536,611,611,41377,,,
7,150,7,41378,,,
600,673,600,41379,,,
574,794,574,41380,,,
485,243,243,41381,,,
63,739,63,41382,,,
759,304,759,41383,,,
453,568,453,41384,,,
736,410,410,41385,,,
167,773,773,41386,,,
496,383,496,41387,,,
244,99,244,41388,,,
61,116,61,41389,,,
671,9,9,41390,,,
60,280,280,41391,,,
448,319,448,41392,,,
280,427,427,41393,,,
610,706,706,41394,,,
263,355,263,41395,,,
407,461,407,41396,,,
687,621,687,41397,,,
753,378,378,41398,,,
198,477,477,41399,,,
493,763,493,41400,,,
82,474,474,41401,,,
604,537,537,41402,,,
476,673,476,41403,,,
95,731,731,41404,,,
170,143,170,41405,,,
386,533,533,41406,,,
434,241,434,41407,,,
745,294,745,41408,,,
733,738,738,41409,,,
578,547,547,41410,,,
186,319,186,41411,,,
397,10,397,41412,,,
408,475,475,41413,,,
9,375,9,41414,,,
605,446,446,41415,,,
738,333,333,41416,,,
222,8,8,41417,,,
562,225,562,41418,,,
251,459,251,41419,,,
309,355,309,41420,,,
231,249,249,41421,,,
348,608,608,41422,,,
598,486,598,41423,,,
45,661,661,41424,,,
136,232,136,41425,,,
637,203,637,41426,,,
628,63,63,41427,,,
146,194,146,41428,,,
307,414,414,41429,,,
271,752,271,41430,,,
287,781,781,41431,,,
519,139,139,41432,,,
28,636,28,41433,,,
643,586,643,41434,,,
108,777,777,41435,,,
223,578,223,41436,,,
679,727,679,41437,,,
299,289,299,41438,,,
487,160,160,41439,,,
318,270,270,41440,,,
53,488,53,41441,,,
757,376,376,41442,,,
129,320,320,41443,,,
202,198,202,41444,,,
426,28,28,41445,,,
330,218,330,41446,,,
428,508,428,41447,,,
331,323,331,41448,,,
733,503,503,41449,,,
469,765,469,41450,,,
70,132,70,41451,,,
418,198,418,41452,,,
753,111,111,41453,,,
104,266,104,41454,,,
512,21,512,41455,,,
466,135,135,41456,,,
685,287,287,41457,,,
272,295,272,41458,,,
384,471,384,41459,,,
111,249,249,41460,,,
189,515,515,41461,,,
438,366,438,41462,,,
225,332,332,41463,,,
728,37,37,41464,,,
154,176,154,41465,,,
15,543,543,41466,,,
775,243,243,41467,,,
275,169,275,41468,,,
493,420,420,41469,,,
744,721,721,41470,,,
542,270,270,41471,,,
690,540,540,41472,,,
413,79,79,41473,,,
343,756,343,41474,,,
554,346,554,41475,,,
554,710,554,41476,,,
784,661,784,41477,,,
50,375,375,41478,,,
506,470,506,41479,,,
345,546,546,41480,,,
536,187,536,41481,,,
21,490,490,41482,,,
410,784,410,41483,,,
393,730,393,41484,,,
482,569,569,41485,,,
800,53,800,41486,,,
247,56,56,41487,,,
293,241,293,41488,,,
344,488,344,41489,,,
132,135,135,41490,,,
298,692,692,41491,,,
391,551,551,41492,,,
382,726,726,41493,,,
120,194,120,41494,,,
47,282,47,41495,,,
366,324,366,41496,,,
507,780,507,41497,,,
109,599,599,41498,,,
588,139,588,41499,,,
703,242,703,41500,,,
171,621,171,41501,,,
57,158,57,41502,,,
656,111,656,41503,,,
667,625,625,41504,,,
658,313,658,41505,,,
30,698,30,41506,,,
1,161,161,41507,,,
297,147,147,41508,,,
696,248,248,41509,,,
128,437,437,41510,,,
638,550,550,41511,,,
632,486,632,41512,,,
153,87,153,41513,,,
392,764,392,41514,,,
17,119,119,41515,,,
252,117,252,41516,,,
238,505,505,41517,,,
691,102,102,41518,,,
320,587,587,41519,,,
592,374,592,41520,,,
234,696,234,41521,,,
581,738,581,41522,,,
697,21,697,41523,,,
767,291,291,41524,,,
85,79,85,41525,,,
472,424,472,41526,,,
747,658,658,41527,,,
163,769,163,41528,,,
57,392,57,41529,,,
735,356,356,41530,,,
645,495,495,41531,,,
138,753,138,41532,,,
345,320,320,41533,,,
84,438,438,41534,,,
118,127,127,41535,,,
739,127,127,41536,,,
73,334,334,41537,,,
388,737,737,41538,,,
282,648,648,41539,,,
191,75,75,41540,,,
502,158,158,41541,,,
374,162,162,41542,,,
279,118,279,41543,,,
71,11,71,41544,,,
145,324,145,41545,,,
186,521,521,41546,,,
780,340,340,41547,,,
309,603,603,41548,,,
150,773,773,41549,,,
606,6,606,41550,,,
398,670,398,41551,,,
290,327,327,41552,,,
177,552,552,41553,,,
48,730,48,41554,,,
221,585,221,41555,,,
421,642,421,41556,,,
57,464,57,41557,,,
758,392,758,41558,,,
178,725,725,41559,,,
358,267,358,41560,,,
193,474,193,41561,,,
249,60,249,41562,,,
130,177,177,41563,,,
658,176,658,41564,,,
760,776,760,41565,,,
449,582,582,41566,,,
227,168,168,41567,,,
495,6,495,41568,,,
793,526,793,41569,,,
332,669,332,41570,,,
622,40,40,41571,,,
564,378,564,41572,,,
670,772,670,41573,,,
110,623,110,41574,,,
693,773,773,41575,,,
719,252,252,41576,,,
23,48,23,41577,,,
21,649,649,41578,,,
432,48,432,41579,,,
784,211,784,41580,,,
163,54,163,41581,,,
370,546,546,41582,,,
163,565,163,41583,,,
123,164,164,41584,,,
6,143,6,41585,,,
409,267,409,41586,,,
525,93,93,41587,,,
462,205,205,41588,,,
623,176,623,41589,,,
536,190,536,41590,,,
154,610,154,41591,,,
570,113,570,41592,,,
335,64,64,41593,,,
564,493,493,41594,,,
303,626,626,41595,,,
55,365,55,41596,,,
613,219,613,41597,,,
583,606,583,41598,,,
181,350,350,41599,,,
122,640,640,41600,,,
161,459,161,41601,,,
295,332,295,41602,,,
200,210,200,41603,,,
140,155,155,41604,,,
210,385,385,41605,,,
498,506,498,41606,,,
451,10,451,41607,,,
280,641,280,41608,,,
716,185,716,41609,,,
335,699,699,41610,,,
3,324,3,41611,,,
96,644,644,41612,,,
376,410,410,41613,,,
249,718,249,41614,,,
273,525,525,41615,,,
331,165,165,41616,,,
688,233,233,41617,,,
595,570,595,41618,,,
182,374,374,41619,,,
529,283,283,41620,,,
128,459,128,41621,,,
420,464,420,41622,,,
558,325,325,41623,,,
595,710,710,41624,,,
785,413,785,41625,,,
555,582,582,41626,,,
762,388,388,41627,,,
577,798,798,41628,,,
739,146,146,41629,,,
164,105,164,41630,,,
37,282,37,41631,,,
394,60,394,41632,,,
456,473,473,41633,,,
137,339,339,41634,,,
222,350,350,41635,,,
154,21,154,41636,,,
363,308,308,41637,,,
361,626,361,41638,,,
730,668,730,41639,,,
10,598,598,41640,,,
594,377,377,41641,,,
791,689,689,41642,,,
55,700,700,41643,,,
582,456,582,41644,,,
104,349,349,41645,,,
634,388,388,41646,,,
403,694,694,41647,,,
101,715,715,41648,,,
428,169,428,41649,,,
779,150,779,41650,,,
547,1,547,41651,,,
656,549,549,41652,,,
321,250,250,41653,,,
745,290,745,41654,,,
412,39,39,41655,,,
398,275,275,41656,,,
363,111,111,41657,,,
450,31,31,41658,,,
153,395,153,41659,,,
793,325,793,41660,,,
367,268,367,41661,,,
125,381,125,41662,,,
475,687,475,41663,,,
358,47,358,41664,,,
181,373,181,41665,,,
584,113,113,41666,,,
681,240,681,41667,,,
410,607,410,41668,,,
27,582,582,41669,,,
207,443,443,41670,,,
758,669,758,41671,,,
658,129,658,41672,,,
397,355,355,41673,,,
557,773,557,41674,,,
406,146,406,41675,,,
396,559,559,41676,,,
83,526,526,41677,,,
680,453,453,41678,,,
13,277,13,41679,,,
643,390,643,41680,,,
638,202,202,41681,,,
92,327,92,41682,,,
250,643,643,41683,,,
492,73,492,41684,,,
621,203,203,41685,,,
127,114,127,41686,,,
238,268,268,41687,,,
397,63,63,41688,,,
628,792,792,41689,,,
163,410,163,41690,,,
125,243,125,41691,,,
428,363,428,41692,,,
348,303,303,41693,,,
429,508,429,41694,,,
388,282,388,41695,,,
257,302,302,41696,,,
524,759,524,41697,,,
121,630,121,41698,,,
677,441,677,41699,,,
425,406,406,41700,,,
102,598,102,41701,,,
755,70,70,41702,,,
347,405,405,41703,,,
721,351,721,41704,,,
711,469,711,41705,,,
27,206,206,41706,,,
590,171,590,41707,,,
141,529,141,41708,,,
525,16,16,41709,,,
623,108,623,41710,,,
797,352,797,41711,,,
695,730,730,41712,,,
137,525,137,41713,,,
389,109,109,41714,,,
743,466,466,41715,,,
785,666,785,41716,,,
106,580,106,41717,,,
393,623,393,41718,,,
29,527,527,41719,,,
397,535,535,41720,,,
460,32,32,41721,,,
607,5,607,41722,,,
525,512,525,41723,,,
490,400,490,41724,,,
83,615,615,41725,,,
158,301,301,41726,,,
14,75,75,41727,,,
460,200,200,41728,,,
471,82,471,41729,,,
627,255,627,41730,,,
480,361,480,41731,,,
557,656,557,41732,,,
741,291,291,41733,,,
170,262,170,41734,,,
394,386,394,41735,,,
441,511,511,41736,,,
292,163,163,41737,,,
204,661,204,41738,,,
75,337,337,41739,,,
591,334,334,41740,,,
718,698,718,41741,,,
669,679,679,41742,,,
24,68,24,41743,,,
715,630,715,41744,,,
668,147,147,41745,,,
752,249,249,41746,,,
43,756,756,41747,,,
328,285,285,41748,,,
717,721,717,41749,,,
427,567,427,41750,,,
186,722,186,41751,,,
687,86,687,41752,,,
685,707,707,41753,,,
186,386,186,41754,,,
303,667,303,41755,,,
132,42,132,41756,,,
464,234,234,41757,,,
185,153,153,41758,,,
790,482,790,41759,,,
227,551,551,41760,,,
138,460,138,41761,,,
241,172,172,41762,,,
672,395,672,41763,,,
439,595,595,41764,,,
623,299,623,41765,,,
324,520,520,41766,,,
511,630,630,41767,,,
141,455,141,41768,,,
703,208,703,41769,,,
370,247,370,41770,,,
686,438,438,41771,,,
283,276,276,41772,,,
267,579,579,41773,,,
540,474,540,41774,,,
258,100,100,41775,,,
